,districtText,furnishingCode,value,floorArea,bedrooms,bathrooms,pricePerSqFt,hasFloorplans,latitude,longitude
22661, Pasir  Ris  /  Tampines ,PART,470000,1044,3,2,450.1915709,FALSE,1.354036663,103.9466713
22662, Pasir  Ris  /  Tampines ,UNKNOWN,550000,1119,3,2,491.510277,FALSE,1.34984848,103.939407
22663, Pasir  Ris  /  Tampines ,FULL,520000,1119,2,2,464.7006256,FALSE,1.358144768,103.9476771
22664, Hougang  /  Punggol  /  Sengkang ,UNKNOWN,390000,1011,3,2,385.7566766,FALSE,1.395155917,103.9005618
22665, Hougang  /  Punggol  /  Sengkang ,UNKNOWN,499999,969,3,2,515.99484,FALSE,1.382159617,103.8938299
22666, Seletar  /  Yio  Chu  Kang ,UNFUR,449000,1011,3,2,444.1147379,FALSE,1.391636486,103.8741044
22667, Alexandra  /  Commonwealth ,UNKNOWN,625000,947,3,1,659.9788807,FALSE,1.285668428,103.8316344
22668, Ang  Mo  Kio  /  Bishan  /  Thomson ,FULL,825000,968,3,2,852.2727273,FALSE,1.371353,103.854091
22669, Balestier  /  Toa  Payoh ,PART,498000,1011,3,2,492.5816024,FALSE,1.328256728,103.8516874
22670, Hougang  /  Punggol  /  Sengkang ,FULL,430000,1001,3,2,429.5704296,FALSE,1.404242884,103.9084228
22671, Seletar  /  Yio  Chu  Kang ,FULL,348000,731,2,2,476.0601915,FALSE,1.3924005,103.8731602
22672, Hougang  /  Punggol  /  Sengkang ,PART,518000,1356,3,2,382.0058997,FALSE,1.366648012,103.8878083
22673, Balestier  /  Toa  Payoh ,UNFUR,390000,688,2,2,566.8604651,FALSE,1.318323,103.85608
22674, Hougang  /  Punggol  /  Sengkang ,PART,490000,1205,3,2,406.6390041,FALSE,1.388021197,103.9087035
22675, Eunos  /  Geylang  /  Paya  Lebar ,FULL,570000,1345,4,2,423.7918216,FALSE,1.332561973,103.9081732
22676, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,UNKNOWN,518000,979,3,2,529.1113381,FALSE,1.379564283,103.7621336
22677, Boon  Lay  /  Jurong  /  Tuas ,FULL,437000,1184,3,2,369.0878378,FALSE,1.345222558,103.704061
22678, Pasir  Ris  /  Tampines ,FULL,560000,1119,3,2,500.4468275,FALSE,1.37568081,103.9405569
22679, Ang  Mo  Kio  /  Bishan  /  Thomson ,UNKNOWN,418000,904,3,2,462.3893805,FALSE,1.344566656,103.8554108
22680, Alexandra  /  Commonwealth ,UNKNOWN,339333,721,2,2,470.6421637,FALSE,1.277874043,103.8306817
22681, Hougang  /  Punggol  /  Sengkang ,PART,470000,1237,3,3,379.9514956,FALSE,1.382500043,103.9022595
22682, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,PART,268000,732,2,2,366.1202186,FALSE,1.3481,103.758748
22683, Admiralty  /  Woodlands ,PART,800000,2034,5,3,393.3136676,FALSE,1.442132,103.787319
22684, Alexandra  /  Commonwealth ,PART,789000,1463,3,2,539.3028025,FALSE,1.288448493,103.8079961
22685, Alexandra  /  Commonwealth ,FULL,809000,1011,3,2,800.1978239,FALSE,1.289943,103.829277
22686, Boon  Lay  /  Jurong  /  Tuas ,PART,470000,960,3,2,489.5833333,FALSE,1.339288,103.722309
22687, Bedok  /  Upper  East  Coast ,FULL,788000,1184,3,2,665.5405405,FALSE,1.3254433,103.9340507
22688, Admiralty  /  Woodlands ,PART,800000,1894,4,3,422.3864836,FALSE,1.437402392,103.7769509
22689, Bedok  /  Upper  East  Coast ,FULL,665088,1614,4,3,412.0743494,FALSE,1.330551715,103.9094804
22690, Pasir  Ris  /  Tampines ,PART,440888,1323,4,2,333.2486772,FALSE,1.367153853,103.9548625
22691, Harbourfront  /  Telok  Blangah ,FULL,625888,1248,4,2,501.5128205,FALSE,1.281681156,103.8082699
22692, Admiralty  /  Woodlands ,PART,328000,904,3,2,362.8318584,FALSE,1.438973206,103.7898085
22693, Alexandra  /  Commonwealth ,FULL,900000,1561,4,2,576.5534914,FALSE,1.294472165,103.8043693
22694, Harbourfront  /  Telok  Blangah ,FULL,670000,1400,3,2,478.5714286,FALSE,1.276656027,103.8187951
22695, Hougang  /  Punggol  /  Sengkang ,FULL,560000,1001,3,2,559.4405594,FALSE,1.385503,103.894588
22696, Hougang  /  Punggol  /  Sengkang ,PART,469000,1065,3,2,440.3755869,FALSE,1.40335,103.903195
22697, Alexandra  /  Commonwealth ,PART,370000,700,2,2,528.5714286,FALSE,1.280278939,103.8281278
22698, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,UNKNOWN,550000,1119,3,2,491.510277,FALSE,1.348380644,103.7453217
22699, Admiralty  /  Woodlands ,PART,377000,1184,3,2,318.4121622,FALSE,1.440099536,103.7750369
22700, Balestier  /  Toa  Payoh ,UNFUR,390000,904,3,2,431.4159292,TRUE,1.325647442,103.8582116
22701, Sembawang  /  Yishun ,FULL,355000,968,3,2,366.7355372,FALSE,1.456534608,103.8170708
22702, Balestier  /  Toa  Payoh ,FULL,385088,731,2,2,526.7961696,FALSE,1.323659325,103.8701486
22703, Buona  Vista  /  West  Coast  /  Clementi  New  Town ,FULL,388000,861,2,2,450.6387921,FALSE,1.317698866,103.7688328
22704, Sembawang  /  Yishun ,PART,488000,1302,3,2,374.8079877,FALSE,1.431486043,103.8340917
22705, Alexandra  /  Commonwealth ,UNKNOWN,600000,947,4,2,633.5797254,FALSE,1.281467893,103.8290561
22706, Sembawang  /  Yishun ,UNFUR,300000,731,2,2,410.3967168,FALSE,1.434406484,103.8317251
22707, Boon  Lay  /  Jurong  /  Tuas ,FULL,440000,1323,3,2,332.5774754,FALSE,1.346673145,103.7011148
22708, Alexandra  /  Commonwealth ,UNKNOWN,788000,958,3,UNKNOWN,822.5469729,TRUE,1.289943,103.829277
22709, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,PART,308000,689,2,2,447.0246734,FALSE,1.358582826,103.7501061
22710, Balestier  /  Toa  Payoh ,PART,428000,882,3,1,485.260771,FALSE,1.323330085,103.8617414
22711, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,UNKNOWN,310000,785,2,2,394.9044586,FALSE,1.355497622,103.7513034
22712, Boon  Lay  /  Jurong  /  Tuas ,FULL,610000,1270,3,2,480.3149606,FALSE,1.32478,103.73787
22713, Admiralty  /  Woodlands ,FULL,630000,1600,4,3,393.75,FALSE,1.43977319,103.7913791
22714, Hougang  /  Punggol  /  Sengkang ,FULL,425000,1184,3,2,358.9527027,FALSE,1.380516452,103.8793607
22715, Admiralty  /  Woodlands ,PART,458000,1421,4,2,322.3082336,FALSE,1.428739078,103.7738817
22716, Hougang  /  Punggol  /  Sengkang ,PART,595000,990,3,2,601.010101,FALSE,1.382357181,103.8957827
22717, Balestier  /  Toa  Payoh ,UNFUR,378888,721,3,1,525.5034674,FALSE,1.340009182,103.8453553
22718, Sembawang  /  Yishun ,UNFUR,382000,1119,3,2,341.3762288,FALSE,1.412985074,103.8340668
22719, Hougang  /  Punggol  /  Sengkang ,FULL,720000,1539,5,2,467.8362573,FALSE,1.353829075,103.8863573
22720, Admiralty  /  Woodlands ,UNKNOWN,350000,1098,3,2,318.7613843,FALSE,1.445234242,103.7944101
22721, Admiralty  /  Woodlands ,PART,385000,1066,2,2,361.163227,FALSE,1.436492849,103.7954706
22722, Sembawang  /  Yishun ,UNKNOWN,500000,1033,3,2,484.0271055,FALSE,1.431023868,103.8377207
22723, Alexandra  /  Commonwealth ,PART,350000,721,2,2,485.4368932,FALSE,1.277199061,103.8285784
22725, Bedok  /  Upper  East  Coast ,PART,630000,990,3,2,636.3636364,TRUE,1.327059923,103.9421747
22726, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,UNKNOWN,425000,1302,3,2,326.4208909,FALSE,1.391473552,103.7453717
22727, East  Coast  /  Marine  Parade ,UNKNOWN,390000,699,2,1,557.9399142,FALSE,1.305658048,103.9123003
22728, Hougang  /  Punggol  /  Sengkang ,UNFUR,480000,1237,3,2,388.0355699,FALSE,1.383869985,103.9025332
22729, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,UNFUR,295000,688,3,2,428.7790698,FALSE,1.351513337,103.7547884
22730, Bedok  /  Upper  East  Coast ,UNKNOWN,375000,904,3,1,414.8230088,FALSE,1.320992293,103.9406147
22731, Sembawang  /  Yishun ,FULL,290000,731,2,2,396.7168263,FALSE,1.435037829,103.8268013
22732, Hougang  /  Punggol  /  Sengkang ,FULL,430000,1313,3,2,327.4942879,FALSE,1.390495727,103.9028643
22733, Sembawang  /  Yishun ,FULL,295000,904,3,2,326.3274336,FALSE,1.421971195,103.8465794
22734, Seletar  /  Yio  Chu  Kang ,FULL,485000,968,3,2,501.0330579,TRUE,UNKNOWN,UNKNOWN
22735, Admiralty  /  Woodlands ,FULL,538000,1517,3,2,354.6473303,FALSE,1.434148367,103.7926571
22736, Hougang  /  Punggol  /  Sengkang ,FULL,850000,1593,3,3,533.5844319,FALSE,1.367451031,103.8715373
22737, Pasir  Ris  /  Tampines ,UNKNOWN,360000,796,2,2,452.2613065,FALSE,1.346589713,103.9351649
22738, Hougang  /  Punggol  /  Sengkang ,UNKNOWN,638000,1206,3,2,529.0215589,FALSE,1.40335,103.903195
22739, Ang  Mo  Kio  /  Bishan  /  Thomson ,UNKNOWN,300000,721,2,2,416.0887656,FALSE,1.375934456,103.8398995
22740, Boon  Lay  /  Jurong  /  Tuas ,FULL,500000,1453,3,2,344.1156228,FALSE,1.353102,103.72065
22741, Admiralty  /  Woodlands ,PART,580000,1528,4,3,379.5811518,TRUE,1.437347274,103.8024971
22742, Alexandra  /  Commonwealth ,PART,230000,495,1,1,464.6464646,FALSE,1.304615206,103.8002304
22743, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,PART,571000,1593,4,2,358.443189,TRUE,1.379210525,103.7430944
22744, Alexandra  /  Commonwealth ,PART,650000,914,3,2,711.1597374,FALSE,1.282314636,103.8262486
22745, Hougang  /  Punggol  /  Sengkang ,PART,460000,1001,3,2,459.5404595,FALSE,1.401271582,103.912425
22746, Boon  Lay  /  Jurong  /  Tuas ,PART,508000,1291,3,2,393.493416,FALSE,1.340967915,103.7409202
22747, Ang  Mo  Kio  /  Bishan  /  Thomson ,PART,508000,904,3,2,561.9469027,FALSE,1.346438016,103.8477941
22750, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,UNFUR,280000,731,2,2,383.0369357,FALSE,1.34768959,103.7549355
22751, Hougang  /  Punggol  /  Sengkang ,FULL,914999,1517,4,2,603.1634806,FALSE,1.354398964,103.8686079
22752, Boon  Lay  /  Jurong  /  Tuas ,UNKNOWN,380000,926,3,2,410.3671706,FALSE,1.344275937,103.701321
22753, Hougang  /  Punggol  /  Sengkang ,UNKNOWN,370000,979,3,2,377.9366701,TRUE,1.366332873,103.8876323
22754, Boon  Lay  /  Jurong  /  Tuas ,UNKNOWN,378888,947,2,2,400.092925,FALSE,1.3497268,103.7190129
22755, Balestier  /  Toa  Payoh ,FULL,738000,1292,3,2,571.2074303,TRUE,1.322747923,103.8690135
22756, Balestier  /  Toa  Payoh ,PART,910000,1184,3,2,768.5810811,TRUE,1.336278,103.843943
22757, Ang  Mo  Kio  /  Bishan  /  Thomson ,PART,680000,1151,3,2,590.7906169,TRUE,1.358949233,103.8469344
22758, Hougang  /  Punggol  /  Sengkang ,PART,430000,990,3,2,434.3434343,TRUE,1.404242884,103.9084228
22759, Balestier  /  Toa  Payoh ,UNFUR,1100000,1259,3,2,873.7092931,FALSE,1.3341682,103.8500799
22760, Pasir  Ris  /  Tampines ,PART,455000,1334,3,2,341.0794603,TRUE,1.363554616,103.9535663
22761, Hougang  /  Punggol  /  Sengkang ,UNFUR,296000,721,2,2,410.5409154,TRUE,1.370479674,103.898047
22762, Pasir  Ris  /  Tampines ,PART,750000,1582,4,2,474.0834387,TRUE,1.375666157,103.9462435
22763, Ang  Mo  Kio  /  Bishan  /  Thomson ,UNKNOWN,300000,721,2,2,416.0887656,FALSE,1.375934456,103.8398995
22764, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,FULL,310000,786,2,2,394.4020356,FALSE,1.377805558,103.7675305
22765, Boon  Lay  /  Jurong  /  Tuas ,UNKNOWN,560000,1184,3,3,472.972973,TRUE,1.336522,103.694493
22766, Boon  Lay  /  Jurong  /  Tuas ,PART,438000,1205,3,2,363.4854772,FALSE,1.350843889,103.7041994
22767, Boat  Quay  /  Raffles  Place  /  Marina ,PART,450000,699,2,2,643.776824,TRUE,1.286227474,103.8422228
22768, East  Coast  /  Marine  Parade ,FULL,645000,936,4,2,689.1025641,TRUE,1.302468576,103.9092194
22769, Buona  Vista  /  West  Coast  /  Clementi  New  Town ,PART,710000,1280,3,2,554.6875,FALSE,1.316272791,103.7695336
22770, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,PART,368000,904,3,2,407.079646,FALSE,1.360110494,103.7465451
22771, Boon  Lay  /  Jurong  /  Tuas ,UNFUR,348888,721,2,2,483.8945908,TRUE,1.342475585,103.741867
22772, Balestier  /  Toa  Payoh ,FULL,650000,1173,3,2,554.1346974,FALSE,1.321523084,103.8590161
22773, Boon  Lay  /  Jurong  /  Tuas ,FULL,405000,1313,4,2,308.4539223,FALSE,1.339069379,103.6865026
22774, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,PART,350000,1108,3,2,315.8844765,FALSE,1.378506702,103.7445804
22775, Eunos  /  Geylang  /  Paya  Lebar ,PART,278000,635,2,1,437.7952756,FALSE,1.323733963,103.9021919
22776, Hougang  /  Punggol  /  Sengkang ,PART,460000,990,3,2,464.6464646,TRUE,1.403571,103.909262
22777, Alexandra  /  Commonwealth ,PART,570000,667,2,2,854.5727136,TRUE,1.281521,103.830035
22778, Balestier  /  Toa  Payoh ,UNKNOWN,690000,1141,3,2,604.7326906,FALSE,1.335847638,103.8583947
22779, Alexandra  /  Commonwealth ,UNKNOWN,330000,710,2,1,464.7887324,TRUE,1.290764803,103.8023305
22780, Seletar  /  Yio  Chu  Kang ,PART,458888,1022,3,2,449.0097847,FALSE,1.389335719,103.8787389
22781, Hougang  /  Punggol  /  Sengkang ,FULL,398888,1195,3,2,333.7974895,FALSE,1.392713918,103.9104634
22782, Ang  Mo  Kio  /  Bishan  /  Thomson ,PART,293000,731,2,2,400.8207934,FALSE,1.373528821,103.8380383
22783, Boon  Lay  /  Jurong  /  Tuas ,FULL,350000,1119,3,2,312.7792672,TRUE,1.342903573,103.6899838
22784, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,PART,360000,904,3,2,398.2300885,TRUE,1.34866196,103.7600786
22785,D22,UNKNOWN,470000,104,3,2,4519.230769,TRUE, Fully  Furnished ,1.346827612
22786, Sembawang  /  Yishun ,FULL,600000,1528,4,2,392.6701571,FALSE,1.421322022,103.8372901
22787, Sembawang  /  Yishun ,FULL,379000,980,3,2,386.7346939,FALSE,1.43375901,103.8275829
22788, Admiralty  /  Woodlands ,UNKNOWN,410000,1184,3,2,346.2837838,TRUE,1.444010134,103.8087009
22789, Balestier  /  Toa  Payoh ,FULL,350000,732,3,1,478.1420765,FALSE,1.338652843,103.8482674
22790, Boon  Lay  /  Jurong  /  Tuas ,FULL,380000,925,3,2,410.8108108,FALSE,1.344275937,103.701321
22791, Boon  Lay  /  Jurong  /  Tuas ,FULL,390000,979,3,2,398.3656793,FALSE,1.345101128,103.7019437
22792, Farrer  Park  /  Serangoon  Rd ,UNKNOWN,600000,968,3,2,619.8347107,TRUE,1.312428269,103.8520191
22793, Admiralty  /  Woodlands ,UNFUR,408000,1323,4,2,308.3900227,FALSE,1.444417461,103.7990012
22794, Boon  Lay  /  Jurong  /  Tuas ,FULL,780000,1539,4,2,506.8226121,TRUE,1.338576713,103.7462658
22795, Hougang  /  Punggol  /  Sengkang ,PART,425000,1184,3,2,358.9527027,TRUE,1.397400912,103.9001437
22796, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,PART,520000,1593,4,2,326.428123,TRUE,1.37933592,103.7423023
22797, Hougang  /  Punggol  /  Sengkang ,PART,335000,721,2,2,464.6324549,TRUE,1.374826728,103.8955604
22798, Ang  Mo  Kio  /  Bishan  /  Thomson ,FULL,630000,1227,4,2,513.4474328,FALSE,1.361963463,103.8428603
22799, Pasir  Ris  /  Tampines ,PART,530000,1313,3,2,403.6557502,TRUE,1.358978436,103.9479158
22800, Hougang  /  Punggol  /  Sengkang ,PART,450000,1206,3,2,373.1343284,TRUE,1.399660549,103.9086764
22801, Hougang  /  Punggol  /  Sengkang ,PART,418000,1184,3,2,353.0405405,FALSE,1.387468414,103.9059591
22802, Hougang  /  Punggol  /  Sengkang ,FULL,520000,1001,3,2,519.4805195,TRUE,1.385332889,103.8938411
22803, Sembawang  /  Yishun ,PART,379000,1001,3,2,378.6213786,FALSE,1.419979,103.844368
22804, Balestier  /  Toa  Payoh ,PART,720000,1334,5,2,539.7301349,TRUE,1.330950554,103.8422773
22805, Hougang  /  Punggol  /  Sengkang ,UNKNOWN,400000,1001,3,2,399.6003996,TRUE,1.374061742,103.895168
22806, Admiralty  /  Woodlands ,PART,335000,1140,3,2,293.8596491,FALSE,1.442796288,103.7883379
22807, Pasir  Ris  /  Tampines ,UNFUR,414500,1140,4,2,363.5964912,FALSE,1.373448338,103.9446393
22808, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,PART,368000,1087,3,2,338.5464581,FALSE,1.379113043,103.7375364
22809, Boon  Lay  /  Jurong  /  Tuas ,PART,470000,1367,3,2,343.8185808,FALSE,1.348511868,103.7009089
22810, Hougang  /  Punggol  /  Sengkang ,UNKNOWN,460000,1227,3,2,374.8981255,TRUE,1.395377069,103.9015104
22811, Boon  Lay  /  Jurong  /  Tuas ,UNFUR,480000,1184,5,2,405.4054054,TRUE,1.345222558,103.704061
22812, Sembawang  /  Yishun ,UNKNOWN,349000,1119,3,2,311.8856122,FALSE,1.429146895,103.8474211
22813, Alexandra  /  Commonwealth ,UNFUR,348888,710,2,2,491.3915493,TRUE,1.292713338,103.8027458
22814, Pasir  Ris  /  Tampines ,PART,688888,1571,4,3,438.5028644,TRUE,1.349020057,103.9315607
22815, Boon  Lay  /  Jurong  /  Tuas ,UNFUR,388000,979,3,2,396.3227783,FALSE,1.345101128,103.7019437
22816, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,PART,408000,1184,3,2,344.5945946,FALSE,1.403756465,103.7467215
22817, Harbourfront  /  Telok  Blangah ,UNFUR,420000,785,2,2,535.0318471,TRUE,1.273697706,103.8118237
22818, Ang  Mo  Kio  /  Bishan  /  Thomson ,FULL,598000,1270,3,2,470.8661417,TRUE,1.374044473,103.8586672
22819, Tanglin  /  Holland  /  Bukit  Timah ,FULL,430000,785,3,2,547.7707006,TRUE,1.309056326,103.7940335
22820, Alexandra  /  Commonwealth ,PART,730000,1237,3,2,590.1374293,FALSE,1.287956633,103.8152875
22821, Boon  Lay  /  Jurong  /  Tuas ,FULL,550000,1442,4,2,381.4147018,TRUE,1.33997898,103.7002389
22822, Boon  Lay  /  Jurong  /  Tuas ,UNKNOWN,410000,990,3,2,414.1414141,TRUE,1.345101128,103.7019437
22823, Hougang  /  Punggol  /  Sengkang ,PART,515000,1345,4,2,382.8996283,TRUE,1.396231436,103.8984755
22824, Boon  Lay  /  Jurong  /  Tuas ,PART,348000,1119,3,2,310.9919571,FALSE,1.346130083,103.6979049
22825, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,UNFUR,420000,1109,3,2,378.7195672,FALSE,1.350278106,103.7589469
22826, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,PART,400000,1184,3,2,337.8378378,FALSE,1.401977599,103.7518252
22827, Sembawang  /  Yishun ,UNKNOWN,448000,1474,3,2,303.9348711,FALSE,1.450044669,103.8143049
22828, Ang  Mo  Kio  /  Bishan  /  Thomson ,UNFUR,450000,980,3,2,459.1836735,TRUE,1.380009358,103.843492
22829, Boon  Lay  /  Jurong  /  Tuas ,PART,535000,1184,3,2,451.8581081,TRUE,1.335980854,103.6954942
22830, Boon  Lay  /  Jurong  /  Tuas ,PART,448000,1184,3,2,378.3783784,TRUE,1.345097813,103.7035181
22831, Hougang  /  Punggol  /  Sengkang ,PART,395000,1001,3,2,394.6053946,FALSE,1.366332873,103.8876323
22832,D03,UNKNOWN,470000,60,2,2,7833.333333,TRUE, Fully  Furnished ,1.282718
22833, Hougang  /  Punggol  /  Sengkang ,UNKNOWN,380000,1119,3,2,339.5889187,FALSE,1.374291677,103.8724647
22834, Hougang  /  Punggol  /  Sengkang ,UNKNOWN,538000,990,3,2,543.4343434,TRUE,1.383449006,103.8946745
22835, Bedok  /  Upper  East  Coast ,UNFUR,288000,635,2,1,453.5433071,TRUE,1.331661274,103.9312865
22836, East  Coast  /  Marine  Parade ,FULL,888000,1291,3,2,687.8388846,TRUE,1.303954862,103.9083906
22837, Hougang  /  Punggol  /  Sengkang ,UNKNOWN,440000,1237,3,2,355.6992724,FALSE,1.394023595,103.9023979
22838, Balestier  /  Toa  Payoh ,UNKNOWN,580000,1153,3,2,503.0355594,FALSE,1.326093609,103.8567514
22839, Balestier  /  Toa  Payoh ,PART,378000,979,3,2,386.1082737,FALSE,1.322129306,103.8561289
22840, Boon  Lay  /  Jurong  /  Tuas ,FULL,745000,1539,4,2,484.0805718,FALSE,1.338576713,103.7462658
22841, Balestier  /  Toa  Payoh ,FULL,460000,936,4,1,491.4529915,TRUE,1.341789684,103.8489831
22842, Hougang  /  Punggol  /  Sengkang ,FULL,430000,1119,3,2,384.2716711,FALSE,1.369837891,103.8962902
22843, Sembawang  /  Yishun ,FULL,438000,1184,3,2,369.9324324,FALSE,1.451884738,103.8151176
22844, Admiralty  /  Woodlands ,PART,385000,1076,3,2,357.8066914,FALSE,1.442107743,103.8023921
22845, Pasir  Ris  /  Tampines ,UNKNOWN,460000,1130,2,2,407.079646,FALSE,1.37397877,103.958753
22846, Pasir  Ris  /  Tampines ,UNFUR,410000,1130,3,2,362.8318584,FALSE,1.376273595,103.9341463
22847, Balestier  /  Toa  Payoh ,PART,355000,732,2,1,484.9726776,FALSE,1.339572456,103.8485743
22848, Balestier  /  Toa  Payoh ,PART,500000,936,3,1,534.1880342,FALSE,1.341789684,103.8489831
22849, Pasir  Ris  /  Tampines ,UNFUR,660000,1539,3,2,428.8499025,FALSE,1.348856013,103.929819
22850, Admiralty  /  Woodlands ,PART,400000,1313,3,2,304.6458492,FALSE,1.443290957,103.7951911
22851, Sembawang  /  Yishun ,PART,400000,1184,3,2,337.8378378,FALSE,1.451656242,103.8218032
22852, Hougang  /  Punggol  /  Sengkang ,UNFUR,700000,1442,3,2,485.4368932,FALSE,1.396948588,103.9011989
22854, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,FULL,435000,1334,3,2,326.0869565,FALSE,1.401517331,103.7480204
22856,D11,PART,600000,904,3,2,663.7168142,TRUE,1.319181854,103.8506329
22857, Hougang  /  Punggol  /  Sengkang ,PART,550000,1237,3,2,444.6240905,FALSE,1.385858,103.90031
22858, Ang  Mo  Kio  /  Bishan  /  Thomson ,UNKNOWN,418000,916,3,2,456.3318777,FALSE,1.375505601,103.8536635
22859, Sembawang  /  Yishun ,UNKNOWN,450000,1485,4,2,303.030303,FALSE,1.450044669,103.8143049
22860, Boon  Lay  /  Jurong  /  Tuas ,PART,360000,882,2,2,408.1632653,FALSE,1.347223037,103.7171566
22861, Ang  Mo  Kio  /  Bishan  /  Thomson ,FULL,620000,1280,4,2,484.375,FALSE,1.375829455,103.8360574
22862, Seletar  /  Yio  Chu  Kang ,UNKNOWN,488000,1023,3,2,477.028348,TRUE,1.389878893,103.8764504
22863, Sembawang  /  Yishun ,FULL,315000,721,2,2,436.8932039,TRUE,1.4210059,103.8463153
22864, Boon  Lay  /  Jurong  /  Tuas ,PART,490000,1141,3,2,429.4478528,TRUE,1.342454581,103.7073704
22865, Boon  Lay  /  Jurong  /  Tuas ,PART,510000,1194,3,2,427.1356784,FALSE,1.342249616,103.7043016
22866, Balestier  /  Toa  Payoh ,FULL,590000,1119,3,2,527.256479,TRUE,1.336294424,103.8582665
22867, Hougang  /  Punggol  /  Sengkang ,UNKNOWN,350000,970,2,2,360.8247423,TRUE,1.388891833,103.8907688
22868, Pasir  Ris  /  Tampines ,PART,378000,904,3,2,418.1415929,FALSE,1.369947031,103.9555529
22869, Boon  Lay  /  Jurong  /  Tuas ,PART,540000,1356,3,2,398.2300885,TRUE,1.352427585,103.703821
22870, Sembawang  /  Yishun ,UNFUR,380000,1076,3,2,353.1598513,FALSE,1.447373871,103.8160335
22871, Hougang  /  Punggol  /  Sengkang ,FULL,440000,1184,3,2,371.6216216,FALSE,1.399660549,103.9086764
22872, Alexandra  /  Commonwealth ,UNKNOWN,910000,936,2,1,972.2222222,FALSE,1.296540025,103.8038362
22873, Hougang  /  Punggol  /  Sengkang ,UNKNOWN,458000,1075,3,2,426.0465116,FALSE,1.375097886,103.8873721
22874, Alexandra  /  Commonwealth ,UNKNOWN,690000,1259,3,2,548.0540111,FALSE,1.283632904,103.8153282
22875, Tanglin  /  Holland  /  Bukit  Timah ,PART,450000,699,2,2,643.776824,TRUE,1.311280745,103.7879177
22876, Balestier  /  Toa  Payoh ,PART,899000,1291,3,2,696.3594113,FALSE,1.3372564,103.8572842
22877, Pasir  Ris  /  Tampines ,UNKNOWN,560000,1571,3,2,356.460853,TRUE,1.373361767,103.9626981
22878, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,PART,295000,721,2,2,409.1539528,FALSE,1.348497991,103.7562414
22879, Dairy  Farm  /  Bukit  Panjang  /  Choa  Chu  Kang ,PART,310000,721,2,2,429.9583911,FALSE,1.350224633,103.7552245
22880, Sembawang  /  Yishun ,UNKNOWN,328888,904,3,2,363.8141593,FALSE,1.421649805,103.8397489
